# Logfile created on 2022-03-03 10:13:17 +0100 by logger.rb/v1.5.0
D, [2022-03-10T08:37:02.529549 #6160] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('lemon', '6.15', 'Big lemon', '2022-03-10 07:37:02.528248', '2022-03-10 07:37:02.528248', 1)
D, [2022-03-10T08:37:02.556130 #6160] DEBUG -- :   TRANSACTION (26.3ms)  COMMIT
D, [2022-03-10T08:37:02.557438 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.589667 #6160] DEBUG -- :   Product Create (31.9ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('limousine', '25.95', 'A limousine', '2022-03-10 07:37:02.556694', '2022-03-10 07:37:02.556694', 2)
D, [2022-03-10T08:37:02.605248 #6160] DEBUG -- :   TRANSACTION (15.0ms)  COMMIT
D, [2022-03-10T08:37:02.606478 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.607200 #6160] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('truck', '200', 'A truck', '2022-03-10 07:37:02.605749', '2022-03-10 07:37:02.605749', 2)
D, [2022-03-10T08:37:02.617044 #6160] DEBUG -- :   TRANSACTION (9.5ms)  COMMIT
D, [2022-03-10T08:37:02.618056 #6160] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:37:02.618492 #6160] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('GTA', '25.95', 'A limousine', '2022-03-10 07:37:02.617373', '2022-03-10 07:37:02.617373', 4)
D, [2022-03-10T08:37:02.628400 #6160] DEBUG -- :   TRANSACTION (9.7ms)  COMMIT
D, [2022-03-10T08:37:02.629632 #6160] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:37:02.630190 #6160] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('fifa22', '69', 'A truck', '2022-03-10 07:37:02.628924', '2022-03-10 07:37:02.628924', 4)
D, [2022-03-10T08:37:02.639916 #6160] DEBUG -- :   TRANSACTION (9.3ms)  COMMIT
D, [2022-03-10T08:37:02.646420 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.647550 #6160] DEBUG -- :   Client Create (0.8ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('robiel', 'Tesfazghi', '2022-03-10 07:37:02.645451', '2022-03-10 07:37:02.645451')
D, [2022-03-10T08:37:02.655325 #6160] DEBUG -- :   TRANSACTION (7.4ms)  COMMIT
D, [2022-03-10T08:37:02.656547 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.657176 #6160] DEBUG -- :   Client Create (0.4ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('yannick', 'baudraz', '2022-03-10 07:37:02.655859', '2022-03-10 07:37:02.655859')
D, [2022-03-10T08:37:02.667611 #6160] DEBUG -- :   TRANSACTION (10.1ms)  COMMIT
D, [2022-03-10T08:37:02.668729 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.669260 #6160] DEBUG -- :   Client Create (0.2ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('john', 'doedoe', '2022-03-10 07:37:02.667977', '2022-03-10 07:37:02.667977')
D, [2022-03-10T08:37:02.677914 #6160] DEBUG -- :   TRANSACTION (8.3ms)  COMMIT
D, [2022-03-10T08:37:02.717807 #6160] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:37:02.718647 #6160] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`) VALUES ('2022-03-10 07:37:02.717153', 'PROGRESS')
D, [2022-03-10T08:37:02.727199 #6160] DEBUG -- :   TRANSACTION (8.0ms)  ROLLBACK
D, [2022-03-10T08:39:52.947701 #20200] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:39:52.949046 #20200] DEBUG -- :   Category Create (1.0ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('PCR', 'produit', '2022-03-10 07:39:52.946680', '2022-03-10 07:39:52.946680')
D, [2022-03-10T08:39:53.008850 #20200] DEBUG -- :   TRANSACTION (56.9ms)  COMMIT
D, [2022-03-10T08:39:53.010345 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.011024 #20200] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('SUP', 'Little apple', '2022-03-10 07:39:53.009507', '2022-03-10 07:39:53.009507')
D, [2022-03-10T08:39:53.171798 #20200] DEBUG -- :   TRANSACTION (160.4ms)  COMMIT
D, [2022-03-10T08:39:53.173094 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.173799 #20200] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('ELE', 'SUP', '2022-03-10 07:39:53.172289', '2022-03-10 07:39:53.172289')
D, [2022-03-10T08:39:53.276492 #20200] DEBUG -- :   TRANSACTION (102.3ms)  COMMIT
D, [2022-03-10T08:39:53.277623 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.278093 #20200] DEBUG -- :   Category Create (0.2ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('GAM', 'Gaming', '2022-03-10 07:39:53.276995', '2022-03-10 07:39:53.276995')
D, [2022-03-10T08:39:53.508752 #20200] DEBUG -- :   TRANSACTION (230.3ms)  COMMIT
D, [2022-03-10T08:39:53.556107 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.556808 #20200] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('apple', '2.35', 'Little apple', '2022-03-10 07:39:53.548709', '2022-03-10 07:39:53.548709', 1)
D, [2022-03-10T08:39:53.688496 #20200] DEBUG -- :   TRANSACTION (131.4ms)  COMMIT
D, [2022-03-10T08:39:53.689830 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.690429 #20200] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('lemon', '6.15', 'Big lemon', '2022-03-10 07:39:53.689077', '2022-03-10 07:39:53.689077', 1)
D, [2022-03-10T08:39:53.880443 #20200] DEBUG -- :   TRANSACTION (189.6ms)  COMMIT
D, [2022-03-10T08:39:53.881819 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.882548 #20200] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('limousine', '25.95', 'A limousine', '2022-03-10 07:39:53.880980', '2022-03-10 07:39:53.880980', 2)
D, [2022-03-10T08:39:53.966497 #20200] DEBUG -- :   TRANSACTION (83.5ms)  COMMIT
D, [2022-03-10T08:39:53.967676 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:53.968200 #20200] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('truck', '200', 'A truck', '2022-03-10 07:39:53.966990', '2022-03-10 07:39:53.966990', 2)
D, [2022-03-10T08:39:54.052899 #20200] DEBUG -- :   TRANSACTION (84.3ms)  COMMIT
D, [2022-03-10T08:39:54.054502 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.055252 #20200] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('GTA', '25.95', 'A limousine', '2022-03-10 07:39:54.053675', '2022-03-10 07:39:54.053675', 4)
D, [2022-03-10T08:39:54.147464 #20200] DEBUG -- :   TRANSACTION (91.8ms)  COMMIT
D, [2022-03-10T08:39:54.148712 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.149268 #20200] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('fifa22', '69', 'A truck', '2022-03-10 07:39:54.148075', '2022-03-10 07:39:54.148075', 4)
D, [2022-03-10T08:39:54.238793 #20200] DEBUG -- :   TRANSACTION (89.2ms)  COMMIT
D, [2022-03-10T08:39:54.244564 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.245564 #20200] DEBUG -- :   Client Create (0.7ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('robiel', 'Tesfazghi', '2022-03-10 07:39:54.243852', '2022-03-10 07:39:54.243852')
D, [2022-03-10T08:39:54.293781 #20200] DEBUG -- :   TRANSACTION (47.8ms)  COMMIT
D, [2022-03-10T08:39:54.295305 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.295955 #20200] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('yannick', 'baudraz', '2022-03-10 07:39:54.294528', '2022-03-10 07:39:54.294528')
D, [2022-03-10T08:39:54.399396 #20200] DEBUG -- :   TRANSACTION (103.1ms)  COMMIT
D, [2022-03-10T08:39:54.400422 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.400890 #20200] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('john', 'doedoe', '2022-03-10 07:39:54.399859', '2022-03-10 07:39:54.399859')
D, [2022-03-10T08:39:54.510480 #20200] DEBUG -- :   TRANSACTION (109.3ms)  COMMIT
D, [2022-03-10T08:39:54.555821 #20200] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:39:54.556799 #20200] DEBUG -- :   Order Create (0.5ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:39:54.555002', 'PROGRESS', 1)
D, [2022-03-10T08:39:54.595363 #20200] DEBUG -- :   TRANSACTION (38.0ms)  ROLLBACK
D, [2022-03-10T08:41:22.824326 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.825360 #18984] DEBUG -- :   Category Create (0.7ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('PCR', 'produit', '2022-03-10 07:41:22.823372', '2022-03-10 07:41:22.823372')
D, [2022-03-10T08:41:22.838616 #18984] DEBUG -- :   TRANSACTION (10.9ms)  COMMIT
D, [2022-03-10T08:41:22.840124 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.840647 #18984] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('SUP', 'Little apple', '2022-03-10 07:41:22.839243', '2022-03-10 07:41:22.839243')
D, [2022-03-10T08:41:22.850489 #18984] DEBUG -- :   TRANSACTION (9.4ms)  COMMIT
D, [2022-03-10T08:41:22.851710 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:22.852326 #18984] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('ELE', 'SUP', '2022-03-10 07:41:22.850928', '2022-03-10 07:41:22.850928')
D, [2022-03-10T08:41:22.862224 #18984] DEBUG -- :   TRANSACTION (9.6ms)  COMMIT
D, [2022-03-10T08:41:22.863408 #18984] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:41:22.864055 #18984] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('GAM', 'Gaming', '2022-03-10 07:41:22.862712', '2022-03-10 07:41:22.862712')
D, [2022-03-10T08:41:22.873162 #18984] DEBUG -- :   TRANSACTION (8.7ms)  COMMIT
D, [2022-03-10T08:41:22.882059 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.882728 #18984] DEBUG -- :   Product Create (0.4ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('apple', '2.35', 'Little apple', '2022-03-10 07:41:22.878133', '2022-03-10 07:41:22.878133', 1)
D, [2022-03-10T08:41:22.890049 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:22.891211 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.891750 #18984] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('lemon', '6.15', 'Big lemon', '2022-03-10 07:41:22.890511', '2022-03-10 07:41:22.890511', 1)
D, [2022-03-10T08:41:22.898571 #18984] DEBUG -- :   TRANSACTION (6.6ms)  COMMIT
D, [2022-03-10T08:41:22.899570 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:22.899969 #18984] DEBUG -- :   Product Create (0.2ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('limousine', '25.95', 'A limousine', '2022-03-10 07:41:22.899042', '2022-03-10 07:41:22.899042', 2)
D, [2022-03-10T08:41:22.907185 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:22.908477 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.909112 #18984] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('truck', '200', 'A truck', '2022-03-10 07:41:22.907663', '2022-03-10 07:41:22.907663', 2)
D, [2022-03-10T08:41:22.916431 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:22.917732 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.918261 #18984] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('GTA', '25.95', 'A limousine', '2022-03-10 07:41:22.916944', '2022-03-10 07:41:22.916944', 4)
D, [2022-03-10T08:41:22.926400 #18984] DEBUG -- :   TRANSACTION (7.8ms)  COMMIT
D, [2022-03-10T08:41:22.927530 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.928032 #18984] DEBUG -- :   Product Create (0.3ms)  INSERT INTO `products` (`name`, `price`, `description`, `created_at`, `updated_at`, `categories_id`) VALUES ('fifa22', '69', 'A truck', '2022-03-10 07:41:22.926862', '2022-03-10 07:41:22.926862', 4)
D, [2022-03-10T08:41:22.935272 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:22.941053 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.942270 #18984] DEBUG -- :   Client Create (0.7ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('robiel', 'Tesfazghi', '2022-03-10 07:41:22.940235', '2022-03-10 07:41:22.940235')
D, [2022-03-10T08:41:22.949852 #18984] DEBUG -- :   TRANSACTION (7.2ms)  COMMIT
D, [2022-03-10T08:41:22.950867 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.951441 #18984] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('yannick', 'baudraz', '2022-03-10 07:41:22.950285', '2022-03-10 07:41:22.950285')
D, [2022-03-10T08:41:22.961856 #18984] DEBUG -- :   TRANSACTION (10.1ms)  COMMIT
D, [2022-03-10T08:41:22.963287 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.963849 #18984] DEBUG -- :   Client Create (0.3ms)  INSERT INTO `clients` (`firstname`, `lastname`, `created_at`, `updated_at`) VALUES ('john', 'doedoe', '2022-03-10 07:41:22.962443', '2022-03-10 07:41:22.962443')
D, [2022-03-10T08:41:22.971304 #18984] DEBUG -- :   TRANSACTION (7.1ms)  COMMIT
D, [2022-03-10T08:41:22.976836 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.977619 #18984] DEBUG -- :   Order Create (0.4ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:41:22.976230', 'PROGRESS', 1)
D, [2022-03-10T08:41:22.988485 #18984] DEBUG -- :   TRANSACTION (10.5ms)  COMMIT
D, [2022-03-10T08:41:22.989495 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:22.990059 #18984] DEBUG -- :   Order Create (0.3ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:41:22.988953', 'PROGRESS', 2)
D, [2022-03-10T08:41:23.001156 #18984] DEBUG -- :   TRANSACTION (10.7ms)  COMMIT
D, [2022-03-10T08:41:23.001979 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.002330 #18984] DEBUG -- :   Order Create (0.2ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:41:23.001531', 'DELEVERED', 2)
D, [2022-03-10T08:41:23.010101 #18984] DEBUG -- :   TRANSACTION (7.5ms)  COMMIT
D, [2022-03-10T08:41:23.011240 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.011853 #18984] DEBUG -- :   Order Create (0.2ms)  INSERT INTO `orders` (`created_at`, `status`, `clients_id`) VALUES ('2022-03-10 07:41:23.010579', 'DELEVERED', 3)
D, [2022-03-10T08:41:23.022054 #18984] DEBUG -- :   TRANSACTION (9.8ms)  COMMIT
D, [2022-03-10T08:41:23.029364 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.030543 #18984] DEBUG -- :   OrderItem Create (0.8ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (2, 235, '2022-03-10 07:41:23.028602', '2022-03-10 07:41:23.028602', 1, 1)
D, [2022-03-10T08:41:23.038286 #18984] DEBUG -- :   TRANSACTION (7.3ms)  COMMIT
D, [2022-03-10T08:41:23.039718 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.040420 #18984] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (125, 25, '2022-03-10 07:41:23.038917', '2022-03-10 07:41:23.038917', 1, 3)
D, [2022-03-10T08:41:23.052498 #18984] DEBUG -- :   TRANSACTION (11.7ms)  COMMIT
D, [2022-03-10T08:41:23.053639 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.054048 #18984] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `orders_id`, `products_id`) VALUES (3, 35, '2022-03-10 07:41:23.052940', '2022-03-10 07:41:23.052940', 1, 4)
D, [2022-03-10T08:41:23.061188 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:23.062250 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.062703 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (1, 1, '2022-03-10 07:41:23.061581', '2022-03-10 07:41:23.061581', 1)
D, [2022-03-10T08:41:23.069934 #18984] DEBUG -- :   TRANSACTION (6.9ms)  COMMIT
D, [2022-03-10T08:41:23.071558 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.072178 #18984] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (75, 2, '2022-03-10 07:41:23.070484', '2022-03-10 07:41:23.070484', 2)
D, [2022-03-10T08:41:23.079890 #18984] DEBUG -- :   TRANSACTION (7.4ms)  COMMIT
D, [2022-03-10T08:41:23.080647 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.080934 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (3, 135, '2022-03-10 07:41:23.080200', '2022-03-10 07:41:23.080200', 3)
D, [2022-03-10T08:41:23.087797 #18984] DEBUG -- :   TRANSACTION (6.7ms)  COMMIT
D, [2022-03-10T08:41:23.088656 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.089131 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (200, 245, '2022-03-10 07:41:23.088159', '2022-03-10 07:41:23.088159', 4)
D, [2022-03-10T08:41:23.096406 #18984] DEBUG -- :   TRANSACTION (7.0ms)  COMMIT
D, [2022-03-10T08:41:23.097780 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.098434 #18984] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (2, 26, '2022-03-10 07:41:23.096891', '2022-03-10 07:41:23.096891', 1)
D, [2022-03-10T08:41:23.105978 #18984] DEBUG -- :   TRANSACTION (7.2ms)  COMMIT
D, [2022-03-10T08:41:23.107066 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.107470 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (125, 2935, '2022-03-10 07:41:23.106406', '2022-03-10 07:41:23.106406', 3)
D, [2022-03-10T08:41:23.114548 #18984] DEBUG -- :   TRANSACTION (6.8ms)  COMMIT
D, [2022-03-10T08:41:23.115397 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.115799 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (3, 205, '2022-03-10 07:41:23.114850', '2022-03-10 07:41:23.114850', 4)
D, [2022-03-10T08:41:23.122929 #18984] DEBUG -- :   TRANSACTION (6.8ms)  COMMIT
D, [2022-03-10T08:41:23.123882 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.124313 #18984] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (1, 5, '2022-03-10 07:41:23.123289', '2022-03-10 07:41:23.123289', 6)
D, [2022-03-10T08:41:23.131061 #18984] DEBUG -- :   TRANSACTION (6.5ms)  COMMIT
D, [2022-03-10T08:41:23.132077 #18984] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:41:23.132474 #18984] DEBUG -- :   OrderItem Create (0.2ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (75, 35, '2022-03-10 07:41:23.131415', '2022-03-10 07:41:23.131415', 2)
D, [2022-03-10T08:41:23.142415 #18984] DEBUG -- :   TRANSACTION (9.6ms)  COMMIT
D, [2022-03-10T08:41:23.143603 #18984] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:41:23.144196 #18984] DEBUG -- :   OrderItem Create (0.3ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (3, 2, '2022-03-10 07:41:23.142891', '2022-03-10 07:41:23.142891', 5)
D, [2022-03-10T08:41:23.151780 #18984] DEBUG -- :   TRANSACTION (7.2ms)  COMMIT
D, [2022-03-10T08:41:23.153278 #18984] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:41:23.154043 #18984] DEBUG -- :   OrderItem Create (0.4ms)  INSERT INTO `order_items` (`quantity`, `item_price`, `created_at`, `updated_at`, `products_id`) VALUES (200, 2, '2022-03-10 07:41:23.152360', '2022-03-10 07:41:23.152360', 4)
D, [2022-03-10T08:41:23.161475 #18984] DEBUG -- :   TRANSACTION (7.1ms)  COMMIT
D, [2022-03-10T08:43:03.707427 #7548] DEBUG -- :   TRANSACTION (0.3ms)  BEGIN
D, [2022-03-10T08:43:03.709026 #7548] DEBUG -- :   Category Create (1.2ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('PCR', 'produit', '2022-03-10 07:43:03.706354', '2022-03-10 07:43:03.706354')
D, [2022-03-10T08:43:03.722782 #7548] DEBUG -- :   TRANSACTION (10.9ms)  COMMIT
D, [2022-03-10T08:43:03.723647 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.724065 #7548] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('SUP', 'Little apple', '2022-03-10 07:43:03.723129', '2022-03-10 07:43:03.723129')
D, [2022-03-10T08:43:03.736835 #7548] DEBUG -- :   TRANSACTION (12.5ms)  COMMIT
D, [2022-03-10T08:43:03.738048 #7548] DEBUG -- :   TRANSACTION (0.1ms)  BEGIN
D, [2022-03-10T08:43:03.738487 #7548] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('ELE', 'SUP', '2022-03-10 07:43:03.737282', '2022-03-10 07:43:03.737282')
D, [2022-03-10T08:43:03.748744 #7548] DEBUG -- :   TRANSACTION (9.9ms)  COMMIT
D, [2022-03-10T08:43:03.749958 #7548] DEBUG -- :   TRANSACTION (0.2ms)  BEGIN
D, [2022-03-10T08:43:03.750424 #7548] DEBUG -- :   Category Create (0.3ms)  INSERT INTO `categories` (`name`, `description`, `created_at`, `updated_at`) VALUES ('GAM', 'Gaming', '2022-03-10 07:43:03.749252', '2022-03-10 07:43:03.749252')
D, [2022-03-10T08:43:03.762038 #7548] DEBUG -- :   TRANSACTION (11.3ms)  COMMIT
